zone,num_passenger,date,day,time
140,107,9/20/2018,Thursday,7
141,294,9/20/2018,Thursday,7
142,283,9/20/2018,Thursday,7
143,52,9/20/2018,Thursday,7
144,382,9/20/2018,Thursday,7
148,758,9/20/2018,Thursday,7
151,54,9/20/2018,Thursday,7
152,28,9/20/2018,Thursday,7
158,422,9/20/2018,Thursday,7
161,803,9/20/2018,Thursday,7
162,559,9/20/2018,Thursday,7
163,426,9/20/2018,Thursday,7
164,632,9/20/2018,Thursday,7
166,85,9/20/2018,Thursday,7
170,415,9/20/2018,Thursday,7
186,374,9/20/2018,Thursday,7
209,42,9/20/2018,Thursday,7
211,165,9/20/2018,Thursday,7
224,20,9/20/2018,Thursday,7
229,330,9/20/2018,Thursday,7
230,998,9/20/2018,Thursday,7
231,468,9/20/2018,Thursday,7
232,53,9/20/2018,Thursday,7
233,164,9/20/2018,Thursday,7
234,625,9/20/2018,Thursday,7
236,154,9/20/2018,Thursday,7
237,272,9/20/2018,Thursday,7
238,162,9/20/2018,Thursday,7
239,181,9/20/2018,Thursday,7
243,4,9/20/2018,Thursday,7
244,30,9/20/2018,Thursday,7
246,400,9/20/2018,Thursday,7
249,688,9/20/2018,Thursday,7
261,70,9/20/2018,Thursday,7
262,24,9/20/2018,Thursday,7
263,254,9/20/2018,Thursday,7
4,18,9/20/2018,Thursday,8
13,39,9/20/2018,Thursday,8
24,38,9/20/2018,Thursday,8
41,83,9/20/2018,Thursday,8
42,33,9/20/2018,Thursday,8
43,42,9/20/2018,Thursday,8
45,11,9/20/2018,Thursday,8
48,604,9/20/2018,Thursday,8
50,102,9/20/2018,Thursday,8
68,300,9/20/2018,Thursday,8
74,77,9/20/2018,Thursday,8
75,107,9/20/2018,Thursday,8
79,327,9/20/2018,Thursday,8
87,66,9/20/2018,Thursday,8
88,43,9/20/2018,Thursday,8
90,190,9/20/2018,Thursday,8
100,375,9/20/2018,Thursday,8
107,196,9/20/2018,Thursday,8
113,120,9/20/2018,Thursday,8
114,110,9/20/2018,Thursday,8
116,11,9/20/2018,Thursday,8
125,17,9/20/2018,Thursday,8
127,1,9/20/2018,Thursday,8
137,120,9/20/2018,Thursday,8
140,141,9/20/2018,Thursday,8
141,218,9/20/2018,Thursday,8
142,117,9/20/2018,Thursday,8
143,67,9/20/2018,Thursday,8
144,42,9/20/2018,Thursday,8
148,276,9/20/2018,Thursday,8
151,75,9/20/2018,Thursday,8
152,33,9/20/2018,Thursday,8
158,75,9/20/2018,Thursday,8
161,191,9/20/2018,Thursday,8
162,224,9/20/2018,Thursday,8
163,165,9/20/2018,Thursday,8
164,209,9/20/2018,Thursday,8
166,40,9/20/2018,Thursday,8
170,236,9/20/2018,Thursday,8
186,415,9/20/2018,Thursday,8
209,19,9/20/2018,Thursday,8
211,27,9/20/2018,Thursday,8
224,30,9/20/2018,Thursday,8
229,182,9/20/2018,Thursday,8
230,389,9/20/2018,Thursday,8
231,162,9/20/2018,Thursday,8
232,15,9/20/2018,Thursday,8
233,97,9/20/2018,Thursday,8
234,167,9/20/2018,Thursday,8
236,180,9/20/2018,Thursday,8
237,141,9/20/2018,Thursday,8
238,145,9/20/2018,Thursday,8
239,179,9/20/2018,Thursday,8
243,1,9/20/2018,Thursday,8
244,8,9/20/2018,Thursday,8
246,171,9/20/2018,Thursday,8
249,245,9/20/2018,Thursday,8
261,25,9/20/2018,Thursday,8
262,142,9/20/2018,Thursday,8
263,193,9/20/2018,Thursday,8
4,140,9/21/2018,Friday,1
12,1,9/21/2018,Friday,1
13,798,9/21/2018,Friday,1
24,255,9/21/2018,Friday,1
41,440,9/21/2018,Friday,1
42,219,9/21/2018,Friday,1
43,668,9/21/2018,Friday,1
45,38,9/21/2018,Friday,1
48,2129,9/21/2018,Friday,1
50,601,9/21/2018,Friday,1
68,1030,9/21/2018,Friday,1
74,337,9/21/2018,Friday,1
75,595,9/21/2018,Friday,1
79,1024,9/21/2018,Friday,1
87,444,9/21/2018,Friday,1
88,176,9/21/2018,Friday,1
90,941,9/21/2018,Friday,1
100,1751,9/21/2018,Friday,1
107,1612,9/21/2018,Friday,1
113,840,9/21/2018,Friday,1
114,302,9/21/2018,Friday,1
116,173,9/21/2018,Friday,1
125,298,9/21/2018,Friday,1
127,8,9/21/2018,Friday,1
137,959,9/21/2018,Friday,1
140,1574,9/21/2018,Friday,1
141,1969,9/21/2018,Friday,1
142,1437,9/21/2018,Friday,1
143,929,9/21/2018,Friday,1
144,221,9/21/2018,Friday,1
148,237,9/21/2018,Friday,1
151,683,9/21/2018,Friday,1
152,82,9/21/2018,Friday,1
158,409,9/21/2018,Friday,1
161,1279,9/21/2018,Friday,1
162,1731,9/21/2018,Friday,1
163,903,9/21/2018,Friday,1
164,922,9/21/2018,Friday,1
166,400,9/21/2018,Friday,1
170,2169,9/21/2018,Friday,1
186,2787,9/21/2018,Friday,1
209,116,9/21/2018,Friday,1
211,212,9/21/2018,Friday,1
224,144,9/21/2018,Friday,1
229,1416,9/21/2018,Friday,1
230,1213,9/21/2018,Friday,1
231,987,9/21/2018,Friday,1
232,64,9/21/2018,Friday,1
233,941,9/21/2018,Friday,1
234,1270,9/21/2018,Friday,1
236,3075,9/21/2018,Friday,1
237,2458,9/21/2018,Friday,1
238,1446,9/21/2018,Friday,1
239,1363,9/21/2018,Friday,1
243,12,9/21/2018,Friday,1
244,139,9/21/2018,Friday,1
246,611,9/21/2018,Friday,1
249,862,9/21/2018,Friday,1
261,182,9/21/2018,Friday,1
262,1350,9/21/2018,Friday,1
263,1370,9/21/2018,Friday,1
4,123,9/21/2018,Friday,2
12,23,9/21/2018,Friday,2
13,800,9/21/2018,Friday,2
24,251,9/21/2018,Friday,2
41,177,9/21/2018,Friday,2
42,87,9/21/2018,Friday,2
43,1129,9/21/2018,Friday,2
45,128,9/21/2018,Friday,2
48,1602,9/21/2018,Friday,2
50,634,9/21/2018,Friday,2
68,1267,9/21/2018,Friday,2
74,148,9/21/2018,Friday,2
75,477,9/21/2018,Friday,2
79,1051,9/21/2018,Friday,2
87,452,9/21/2018,Friday,2
88,216,9/21/2018,Friday,2
90,1071,9/21/2018,Friday,2
100,1358,9/21/2018,Friday,2
107,1545,9/21/2018,Friday,2
113,951,9/21/2018,Friday,2
114,450,9/21/2018,Friday,2
116,48,9/21/2018,Friday,2
125,413,9/21/2018,Friday,2
137,919,9/21/2018,Friday,2
140,1660,9/21/2018,Friday,2
141,1722,9/21/2018,Friday,2
142,1919,9/21/2018,Friday,2
143,955,9/21/2018,Friday,2
144,347,9/21/2018,Friday,2
148,322,9/21/2018,Friday,2
151,661,9/21/2018,Friday,2
152,64,9/21/2018,Friday,2
158,541,9/21/2018,Friday,2
161,2358,9/21/2018,Friday,2
162,2422,9/21/2018,Friday,2
163,1703,9/21/2018,Friday,2
164,1611,9/21/2018,Friday,2
166,270,9/21/2018,Friday,2
170,2353,9/21/2018,Friday,2
186,2317,9/21/2018,Friday,2
209,152,9/21/2018,Friday,2
211,355,9/21/2018,Friday,2
224,164,9/21/2018,Friday,2
229,1361,9/21/2018,Friday,2
230,1836,9/21/2018,Friday,2
231,982,9/21/2018,Friday,2
232,52,9/21/2018,Friday,2
233,1024,9/21/2018,Friday,2
234,1804,9/21/2018,Friday,2
236,3285,9/21/2018,Friday,2
237,3328,9/21/2018,Friday,2
238,1508,9/21/2018,Friday,2
239,1860,9/21/2018,Friday,2
243,12,9/21/2018,Friday,2
244,52,9/21/2018,Friday,2
246,776,9/21/2018,Friday,2
249,898,9/21/2018,Friday,2
261,388,9/21/2018,Friday,2
262,1285,9/21/2018,Friday,2
263,1365,9/21/2018,Friday,2
4,117,9/21/2018,Friday,3
12,50,9/21/2018,Friday,3
13,722,9/21/2018,Friday,3
24,177,9/21/2018,Friday,3
41,180,9/21/2018,Friday,3
42,71,9/21/2018,Friday,3
43,1444,9/21/2018,Friday,3
45,153,9/21/2018,Friday,3
48,1467,9/21/2018,Friday,3
50,609,9/21/2018,Friday,3
68,1418,9/21/2018,Friday,3
74,216,9/21/2018,Friday,3
75,570,9/21/2018,Friday,3
79,978,9/21/2018,Friday,3
87,470,9/21/2018,Friday,3
88,304,9/21/2018,Friday,3
90,1205,9/21/2018,Friday,3
100,1143,9/21/2018,Friday,3
107,1410,9/21/2018,Friday,3
113,927,9/21/2018,Friday,3
114,632,9/21/2018,Friday,3
116,72,9/21/2018,Friday,3
125,448,9/21/2018,Friday,3
127,4,9/21/2018,Friday,3
137,794,9/21/2018,Friday,3
140,1467,9/21/2018,Friday,3
141,1534,9/21/2018,Friday,3
142,2216,9/21/2018,Friday,3
143,1062,9/21/2018,Friday,3
144,448,9/21/2018,Friday,3
148,352,9/21/2018,Friday,3
151,618,9/21/2018,Friday,3
152,71,9/21/2018,Friday,3
158,444,9/21/2018,Friday,3
161,3104,9/21/2018,Friday,3
162,2413,9/21/2018,Friday,3
163,2042,9/21/2018,Friday,3
164,1548,9/21/2018,Friday,3
166,409,9/21/2018,Friday,3
170,2175,9/21/2018,Friday,3
186,1992,9/21/2018,Friday,3
209,165,9/21/2018,Friday,3
211,526,9/21/2018,Friday,3
224,128,9/21/2018,Friday,3
229,1101,9/21/2018,Friday,3
230,2026,9/21/2018,Friday,3
231,1146,9/21/2018,Friday,3
232,74,9/21/2018,Friday,3
233,983,9/21/2018,Friday,3
234,2276,9/21/2018,Friday,3
236,3459,9/21/2018,Friday,3
237,3721,9/21/2018,Friday,3
238,1525,9/21/2018,Friday,3
239,1925,9/21/2018,Friday,3
243,16,9/21/2018,Friday,3
244,60,9/21/2018,Friday,3
246,783,9/21/2018,Friday,3
249,826,9/21/2018,Friday,3
261,507,9/21/2018,Friday,3
262,903,9/21/2018,Friday,3
263,1201,9/21/2018,Friday,3
4,95,9/21/2018,Friday,4
12,53,9/21/2018,Friday,4
13,708,9/21/2018,Friday,4
24,237,9/21/2018,Friday,4
41,271,9/21/2018,Friday,4
42,99,9/21/2018,Friday,4
43,1764,9/21/2018,Friday,4
45,217,9/21/2018,Friday,4
48,1371,9/21/2018,Friday,4
50,469,9/21/2018,Friday,4
68,1217,9/21/2018,Friday,4
74,305,9/21/2018,Friday,4
75,668,9/21/2018,Friday,4
79,1074,9/21/2018,Friday,4
87,588,9/21/2018,Friday,4
88,403,9/21/2018,Friday,4
90,1144,9/21/2018,Friday,4
100,1005,9/21/2018,Friday,4
107,1608,9/21/2018,Friday,4
113,952,9/21/2018,Friday,4
114,700,9/21/2018,Friday,4
116,57,9/21/2018,Friday,4
125,263,9/21/2018,Friday,4
127,9,9/21/2018,Friday,4
137,746,9/21/2018,Friday,4
140,1620,9/21/2018,Friday,4
141,1633,9/21/2018,Friday,4
142,2203,9/21/2018,Friday,4
143,978,9/21/2018,Friday,4
144,508,9/21/2018,Friday,4
148,422,9/21/2018,Friday,4
151,684,9/21/2018,Friday,4
152,75,9/21/2018,Friday,4
158,468,9/21/2018,Friday,4
161,2581,9/21/2018,Friday,4
162,2573,9/21/2018,Friday,4
163,1954,9/21/2018,Friday,4
164,1446,9/21/2018,Friday,4
166,483,9/21/2018,Friday,4
170,2172,9/21/2018,Friday,4
186,1667,9/21/2018,Friday,4
209,157,9/21/2018,Friday,4
211,495,9/21/2018,Friday,4
224,139,9/21/2018,Friday,4
229,1157,9/21/2018,Friday,4
230,1945,9/21/2018,Friday,4
231,1100,9/21/2018,Friday,4
232,85,9/21/2018,Friday,4
233,863,9/21/2018,Friday,4
234,2094,9/21/2018,Friday,4
236,3862,9/21/2018,Friday,4
237,4140,9/21/2018,Friday,4
238,1787,9/21/2018,Friday,4
239,2199,9/21/2018,Friday,4
243,8,9/21/2018,Friday,4
244,42,9/21/2018,Friday,4
246,862,9/21/2018,Friday,4
249,970,9/21/2018,Friday,4
261,435,9/21/2018,Friday,4
262,1089,9/21/2018,Friday,4
263,1520,9/21/2018,Friday,4
4,133,9/21/2018,Friday,5
12,26,9/21/2018,Friday,5
13,853,9/21/2018,Friday,5
24,306,9/21/2018,Friday,5
41,359,9/21/2018,Friday,5
42,140,9/21/2018,Friday,5
43,1590,9/21/2018,Friday,5
45,203,9/21/2018,Friday,5
48,2598,9/21/2018,Friday,5
50,681,9/21/2018,Friday,5
68,1969,9/21/2018,Friday,5
74,264,9/21/2018,Friday,5
75,521,9/21/2018,Friday,5
79,2075,9/21/2018,Friday,5
87,913,9/21/2018,Friday,5
88,477,9/21/2018,Friday,5
90,1755,9/21/2018,Friday,5
100,1298,9/21/2018,Friday,5
107,2230,9/21/2018,Friday,5
113,1511,9/21/2018,Friday,5
114,1089,9/21/2018,Friday,5
116,74,9/21/2018,Friday,5
120,1,9/21/2018,Friday,5
125,575,9/21/2018,Friday,5
127,1,9/21/2018,Friday,5
137,1221,9/21/2018,Friday,5
140,1401,9/21/2018,Friday,5
141,2065,9/21/2018,Friday,5
142,2453,9/21/2018,Friday,5
143,954,9/21/2018,Friday,5
144,1049,9/21/2018,Friday,5
148,976,9/21/2018,Friday,5
151,868,9/21/2018,Friday,5
152,90,9/21/2018,Friday,5
158,700,9/21/2018,Friday,5
161,2849,9/21/2018,Friday,5
162,3120,9/21/2018,Friday,5
163,2560,9/21/2018,Friday,5
164,1875,9/21/2018,Friday,5
166,411,9/21/2018,Friday,5
170,2958,9/21/2018,Friday,5
186,2658,9/21/2018,Friday,5
209,247,9/21/2018,Friday,5
211,712,9/21/2018,Friday,5
224,182,9/21/2018,Friday,5
229,1860,9/21/2018,Friday,5
230,2658,9/21/2018,Friday,5
231,1662,9/21/2018,Friday,5
232,110,9/21/2018,Friday,5
233,1246,9/21/2018,Friday,5
234,2790,9/21/2018,Friday,5
236,3139,9/21/2018,Friday,5
237,3466,9/21/2018,Friday,5
238,1715,9/21/2018,Friday,5
239,2130,9/21/2018,Friday,5
243,17,9/21/2018,Friday,5
244,76,9/21/2018,Friday,5
246,1289,9/21/2018,Friday,5
249,1650,9/21/2018,Friday,5
261,565,9/21/2018,Friday,5
262,979,9/21/2018,Friday,5
263,1613,9/21/2018,Friday,5
4,222,9/21/2018,Friday,6
12,23,9/21/2018,Friday,6
13,557,9/21/2018,Friday,6
24,176,9/21/2018,Friday,6
41,232,9/21/2018,Friday,6
42,79,9/21/2018,Friday,6
43,559,9/21/2018,Friday,6
45,323,9/21/2018,Friday,6
48,3282,9/21/2018,Friday,6
50,703,9/21/2018,Friday,6
68,2118,9/21/2018,Friday,6
74,158,9/21/2018,Friday,6
75,321,9/21/2018,Friday,6
79,3830,9/21/2018,Friday,6
87,895,9/21/2018,Friday,6
88,325,9/21/2018,Friday,6
90,1620,9/21/2018,Friday,6
100,1647,9/21/2018,Friday,6
107,2114,9/21/2018,Friday,6
113,1537,9/21/2018,Friday,6
114,1742,9/21/2018,Friday,6
116,107,9/21/2018,Friday,6
125,594,9/21/2018,Friday,6
137,893,9/21/2018,Friday,6
140,631,9/21/2018,Friday,6
141,1365,9/21/2018,Friday,6
142,2890,9/21/2018,Friday,6
143,563,9/21/2018,Friday,6
144,1328,9/21/2018,Friday,6
148,2009,9/21/2018,Friday,6
151,408,9/21/2018,Friday,6
152,53,9/21/2018,Friday,6
158,979,9/21/2018,Friday,6
161,2729,9/21/2018,Friday,6
162,2143,9/21/2018,Friday,6
163,1895,9/21/2018,Friday,6
164,2554,9/21/2018,Friday,6
166,316,9/21/2018,Friday,6
170,2215,9/21/2018,Friday,6
186,2531,9/21/2018,Friday,6
209,332,9/21/2018,Friday,6
211,856,9/21/2018,Friday,6
224,112,9/21/2018,Friday,6
229,1382,9/21/2018,Friday,6
230,3208,9/21/2018,Friday,6
231,1610,9/21/2018,Friday,6
232,221,9/21/2018,Friday,6
233,1001,9/21/2018,Friday,6
234,2987,9/21/2018,Friday,6
236,1516,9/21/2018,Friday,6
237,2248,9/21/2018,Friday,6
238,884,9/21/2018,Friday,6
239,1656,9/21/2018,Friday,6
243,10,9/21/2018,Friday,6
244,83,9/21/2018,Friday,6
246,1061,9/21/2018,Friday,6
249,2586,9/21/2018,Friday,6
261,401,9/21/2018,Friday,6
262,338,9/21/2018,Friday,6
263,1276,9/21/2018,Friday,6
4,85,9/21/2018,Friday,7
12,6,9/21/2018,Friday,7
13,138,9/21/2018,Friday,7
24,69,9/21/2018,Friday,7
41,90,9/21/2018,Friday,7
42,35,9/21/2018,Friday,7
43,121,9/21/2018,Friday,7
45,103,9/21/2018,Friday,7
48,1378,9/21/2018,Friday,7
50,278,9/21/2018,Friday,7
68,1373,9/21/2018,Friday,7
74,111,9/21/2018,Friday,7
75,109,9/21/2018,Friday,7
79,1862,9/21/2018,Friday,7
87,180,9/21/2018,Friday,7
88,173,9/21/2018,Friday,7
90,717,9/21/2018,Friday,7
100,700,9/21/2018,Friday,7
107,1004,9/21/2018,Friday,7
113,514,9/21/2018,Friday,7
114,1093,9/21/2018,Friday,7
116,39,9/21/2018,Friday,7
125,227,9/21/2018,Friday,7
127,6,9/21/2018,Friday,7
137,412,9/21/2018,Friday,7
140,145,9/21/2018,Friday,7
141,390,9/21/2018,Friday,7
142,465,9/21/2018,Friday,7
143,100,9/21/2018,Friday,7
144,782,9/21/2018,Friday,7
148,1758,9/21/2018,Friday,7
151,62,9/21/2018,Friday,7
152,29,9/21/2018,Friday,7
158,813,9/21/2018,Friday,7
161,1009,9/21/2018,Friday,7
162,836,9/21/2018,Friday,7
163,768,9/21/2018,Friday,7
164,1102,9/21/2018,Friday,7
166,92,9/21/2018,Friday,7
170,867,9/21/2018,Friday,7
186,720,9/21/2018,Friday,7
209,121,9/21/2018,Friday,7
211,371,9/21/2018,Friday,7
224,34,9/21/2018,Friday,7
229,519,9/21/2018,Friday,7
230,1356,9/21/2018,Friday,7
231,790,9/21/2018,Friday,7
232,113,9/21/2018,Friday,7
233,234,9/21/2018,Friday,7
234,1185,9/21/2018,Friday,7
236,193,9/21/2018,Friday,7
237,421,9/21/2018,Friday,7
238,234,9/21/2018,Friday,7
239,290,9/21/2018,Friday,7
243,3,9/21/2018,Friday,7
244,42,9/21/2018,Friday,7
246,520,9/21/2018,Friday,7
249,1479,9/21/2018,Friday,7
261,168,9/21/2018,Friday,7
262,43,9/21/2018,Friday,7
263,348,9/21/2018,Friday,7
4,34,9/21/2018,Friday,8
12,2,9/21/2018,Friday,8
13,51,9/21/2018,Friday,8
24,20,9/21/2018,Friday,8
41,68,9/21/2018,Friday,8
42,45,9/21/2018,Friday,8
43,57,9/21/2018,Friday,8
45,29,9/21/2018,Friday,8
48,739,9/21/2018,Friday,8
50,129,9/21/2018,Friday,8
68,379,9/21/2018,Friday,8
74,123,9/21/2018,Friday,8
75,89,9/21/2018,Friday,8
79,572,9/21/2018,Friday,8
87,91,9/21/2018,Friday,8
88,48,9/21/2018,Friday,8
90,340,9/21/2018,Friday,8
100,423,9/21/2018,Friday,8
107,284,9/21/2018,Friday,8
113,125,9/21/2018,Friday,8
114,163,9/21/2018,Friday,8
116,25,9/21/2018,Friday,8
125,134,9/21/2018,Friday,8
127,1,9/21/2018,Friday,8
137,143,9/21/2018,Friday,8
140,156,9/21/2018,Friday,8
141,299,9/21/2018,Friday,8
142,139,9/21/2018,Friday,8
143,78,9/21/2018,Friday,8
144,156,9/21/2018,Friday,8
148,477,9/21/2018,Friday,8
151,85,9/21/2018,Friday,8
152,18,9/21/2018,Friday,8
158,156,9/21/2018,Friday,8
161,261,9/21/2018,Friday,8
162,300,9/21/2018,Friday,8
163,206,9/21/2018,Friday,8
164,346,9/21/2018,Friday,8
166,49,9/21/2018,Friday,8
170,289,9/21/2018,Friday,8
186,491,9/21/2018,Friday,8
209,14,9/21/2018,Friday,8
211,66,9/21/2018,Friday,8
224,44,9/21/2018,Friday,8
229,241,9/21/2018,Friday,8
230,486,9/21/2018,Friday,8
231,279,9/21/2018,Friday,8
232,16,9/21/2018,Friday,8
233,110,9/21/2018,Friday,8
234,259,9/21/2018,Friday,8
236,170,9/21/2018,Friday,8
237,190,9/21/2018,Friday,8
238,182,9/21/2018,Friday,8
239,173,9/21/2018,Friday,8
243,1,9/21/2018,Friday,8
244,23,9/21/2018,Friday,8
246,156,9/21/2018,Friday,8
249,429,9/21/2018,Friday,8
261,48,9/21/2018,Friday,8
262,108,9/21/2018,Friday,8
263,248,9/21/2018,Friday,8
4,66,9/22/2018,Saturday,1
12,5,9/22/2018,Saturday,1
13,159,9/22/2018,Saturday,1
24,165,9/22/2018,Saturday,1
41,260,9/22/2018,Saturday,1
42,100,9/22/2018,Saturday,1
43,256,9/22/2018,Saturday,1
45,44,9/22/2018,Saturday,1
48,967,9/22/2018,Saturday,1
50,259,9/22/2018,Saturday,1
68,545,9/22/2018,Saturday,1
74,213,9/22/2018,Saturday,1
75,374,9/22/2018,Saturday,1
79,479,9/22/2018,Saturday,1
87,166,9/22/2018,Saturday,1
88,55,9/22/2018,Saturday,1
90,426,9/22/2018,Saturday,1
100,646,9/22/2018,Saturday,1
107,700,9/22/2018,Saturday,1
113,304,9/22/2018,Saturday,1
114,136,9/22/2018,Saturday,1
116,60,9/22/2018,Saturday,1
125,92,9/22/2018,Saturday,1
127,13,9/22/2018,Saturday,1
128,1,9/22/2018,Saturday,1
137,433,9/22/2018,Saturday,1
140,522,9/22/2018,Saturday,1
141,683,9/22/2018,Saturday,1
142,606,9/22/2018,Saturday,1
143,456,9/22/2018,Saturday,1
144,143,9/22/2018,Saturday,1
148,213,9/22/2018,Saturday,1
151,340,9/22/2018,Saturday,1
152,57,9/22/2018,Saturday,1
158,107,9/22/2018,Saturday,1
161,394,9/22/2018,Saturday,1
162,623,9/22/2018,Saturday,1
163,417,9/22/2018,Saturday,1
164,451,9/22/2018,Saturday,1
166,149,9/22/2018,Saturday,1
170,789,9/22/2018,Saturday,1
186,997,9/22/2018,Saturday,1
209,45,9/22/2018,Saturday,1
211,79,9/22/2018,Saturday,1
224,119,9/22/2018,Saturday,1
229,536,9/22/2018,Saturday,1
230,666,9/22/2018,Saturday,1
231,297,9/22/2018,Saturday,1
232,47,9/22/2018,Saturday,1
233,348,9/22/2018,Saturday,1
234,413,9/22/2018,Saturday,1
236,876,9/22/2018,Saturday,1
237,756,9/22/2018,Saturday,1
238,595,9/22/2018,Saturday,1
239,882,9/22/2018,Saturday,1
243,1,9/22/2018,Saturday,1
244,40,9/22/2018,Saturday,1
246,225,9/22/2018,Saturday,1
249,329,9/22/2018,Saturday,1
261,134,9/22/2018,Saturday,1
262,521,9/22/2018,Saturday,1
263,727,9/22/2018,Saturday,1
4,116,9/22/2018,Saturday,2
12,55,9/22/2018,Saturday,2
13,612,9/22/2018,Saturday,2
24,331,9/22/2018,Saturday,2
41,354,9/22/2018,Saturday,2
42,100,9/22/2018,Saturday,2
43,984,9/22/2018,Saturday,2
45,95,9/22/2018,Saturday,2
48,1741,9/22/2018,Saturday,2
50,554,9/22/2018,Saturday,2
68,1210,9/22/2018,Saturday,2
74,299,9/22/2018,Saturday,2
75,669,9/22/2018,Saturday,2
79,1335,9/22/2018,Saturday,2
87,438,9/22/2018,Saturday,2
88,194,9/22/2018,Saturday,2
90,971,9/22/2018,Saturday,2
100,1053,9/22/2018,Saturday,2
107,1569,9/22/2018,Saturday,2
113,971,9/22/2018,Saturday,2
114,511,9/22/2018,Saturday,2
116,62,9/22/2018,Saturday,2
125,314,9/22/2018,Saturday,2
127,9,9/22/2018,Saturday,2
137,781,9/22/2018,Saturday,2
140,1054,9/22/2018,Saturday,2
141,1847,9/22/2018,Saturday,2
142,1864,9/22/2018,Saturday,2
143,1046,9/22/2018,Saturday,2
144,404,9/22/2018,Saturday,2
148,469,9/22/2018,Saturday,2
151,953,9/22/2018,Saturday,2
152,56,9/22/2018,Saturday,2
158,526,9/22/2018,Saturday,2
161,1418,9/22/2018,Saturday,2
162,1631,9/22/2018,Saturday,2
163,1391,9/22/2018,Saturday,2
164,1195,9/22/2018,Saturday,2
166,360,9/22/2018,Saturday,2
170,1996,9/22/2018,Saturday,2
186,2156,9/22/2018,Saturday,2
209,120,9/22/2018,Saturday,2
211,368,9/22/2018,Saturday,2
224,259,9/22/2018,Saturday,2
229,1403,9/22/2018,Saturday,2
230,1766,9/22/2018,Saturday,2
231,925,9/22/2018,Saturday,2
232,102,9/22/2018,Saturday,2
233,960,9/22/2018,Saturday,2
234,1675,9/22/2018,Saturday,2
236,2556,9/22/2018,Saturday,2
237,2297,9/22/2018,Saturday,2
238,1809,9/22/2018,Saturday,2
239,2138,9/22/2018,Saturday,2
243,3,9/22/2018,Saturday,2
244,65,9/22/2018,Saturday,2
246,696,9/22/2018,Saturday,2
249,990,9/22/2018,Saturday,2
261,487,9/22/2018,Saturday,2
262,1209,9/22/2018,Saturday,2
263,1664,9/22/2018,Saturday,2
4,149,9/22/2018,Saturday,3
12,116,9/22/2018,Saturday,3
13,944,9/22/2018,Saturday,3
24,317,9/22/2018,Saturday,3
41,332,9/22/2018,Saturday,3
42,116,9/22/2018,Saturday,3
43,1815,9/22/2018,Saturday,3
45,225,9/22/2018,Saturday,3
48,1897,9/22/2018,Saturday,3
50,835,9/22/2018,Saturday,3
68,1603,9/22/2018,Saturday,3
74,293,9/22/2018,Saturday,3
75,650,9/22/2018,Saturday,3
79,1719,9/22/2018,Saturday,3
87,608,9/22/2018,Saturday,3
88,293,9/22/2018,Saturday,3
90,1388,9/22/2018,Saturday,3
100,1339,9/22/2018,Saturday,3
107,1786,9/22/2018,Saturday,3
113,1203,9/22/2018,Saturday,3
114,878,9/22/2018,Saturday,3
116,62,9/22/2018,Saturday,3
125,367,9/22/2018,Saturday,3
127,8,9/22/2018,Saturday,3
128,1,9/22/2018,Saturday,3
137,792,9/22/2018,Saturday,3
140,1140,9/22/2018,Saturday,3
141,1967,9/22/2018,Saturday,3
142,2560,9/22/2018,Saturday,3
143,1019,9/22/2018,Saturday,3
144,797,9/22/2018,Saturday,3
148,662,9/22/2018,Saturday,3
151,878,9/22/2018,Saturday,3
152,84,9/22/2018,Saturday,3
158,703,9/22/2018,Saturday,3
161,2434,9/22/2018,Saturday,3
162,2075,9/22/2018,Saturday,3
163,1826,9/22/2018,Saturday,3
164,1528,9/22/2018,Saturday,3
166,293,9/22/2018,Saturday,3
170,2089,9/22/2018,Saturday,3
186,2369,9/22/2018,Saturday,3
209,192,9/22/2018,Saturday,3
211,802,9/22/2018,Saturday,3
224,274,9/22/2018,Saturday,3
229,1454,9/22/2018,Saturday,3
230,1944,9/22/2018,Saturday,3
231,1291,9/22/2018,Saturday,3
232,111,9/22/2018,Saturday,3
233,984,9/22/2018,Saturday,3
234,2446,9/22/2018,Saturday,3
236,3230,9/22/2018,Saturday,3
237,3388,9/22/2018,Saturday,3
238,1614,9/22/2018,Saturday,3
239,2572,9/22/2018,Saturday,3
243,16,9/22/2018,Saturday,3
244,45,9/22/2018,Saturday,3
246,1054,9/22/2018,Saturday,3
249,1243,9/22/2018,Saturday,3
261,705,9/22/2018,Saturday,3
262,1075,9/22/2018,Saturday,3
263,1626,9/22/2018,Saturday,3
4,160,9/22/2018,Saturday,4
12,89,9/22/2018,Saturday,4
13,870,9/22/2018,Saturday,4
24,257,9/22/2018,Saturday,4
41,299,9/22/2018,Saturday,4
42,116,9/22/2018,Saturday,4
43,1980,9/22/2018,Saturday,4
45,209,9/22/2018,Saturday,4
48,1777,9/22/2018,Saturday,4
50,738,9/22/2018,Saturday,4
68,1515,9/22/2018,Saturday,4
74,287,9/22/2018,Saturday,4
75,560,9/22/2018,Saturday,4
79,1866,9/22/2018,Saturday,4
87,686,9/22/2018,Saturday,4
88,306,9/22/2018,Saturday,4
90,1282,9/22/2018,Saturday,4
100,1288,9/22/2018,Saturday,4
107,1719,9/22/2018,Saturday,4
113,1216,9/22/2018,Saturday,4
114,1155,9/22/2018,Saturday,4
116,80,9/22/2018,Saturday,4
125,371,9/22/2018,Saturday,4
